"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBilling","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","Churn"
"8292-TYSPY",1,0,0,0,-0.544439381502756,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,-0.324415991404424,1
"0567-XRHCU",0,0,1,1,1.49143425739794,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,-0.691647055022551,0
"1867-BDVFH",1,0,1,1,-0.870179163726868,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.318653789682522,1
"2067-QYTCF",0,0,1,0,1.28784689350787,1,1,2,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1.54164954906235,0
"2359-QWQUL",0,0,1,0,0.269910074057524,1,0,2,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1.3272929553667,1
"9103-TCIHJ",0,0,0,0,-0.707309272614812,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.301152485111873,1
"7407-SUJIZ",1,0,0,0,-0.300134544834672,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.46765115778122,0
"9150-KPBJQ",0,0,0,0,-1.07376652761694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.49922305917825,0
"0052-DCKON",1,0,1,0,1.3692818390639,1,1,2,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1.69618569800572,0
"3654-ARMGP",0,0,0,0,1.16569447517383,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.793893989658921,0
"9699-UBQFS",0,1,1,0,0.43277996516958,1,1,2,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.988310435103812,0
"9367-TCUYN",0,0,0,0,-0.829461690948854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48426794799018,0
"1261-FWTTE",1,1,0,0,-0.3815694903907,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,-1.0007193529093,0
"3528-HFRIQ",1,1,1,0,1.57286920295397,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,-0.414146658532835,0
"0708-SJDIS",0,0,0,0,0.0663227101674537,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.00791981277487619,0
"4140-WJAWW",0,0,0,0,-1.11448400039495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.49257634309466,1
"2073-QBVBI",0,0,1,0,0.351345019613552,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.974132488574956,0
"6928-ONTRW",0,0,1,1,1.61358667573199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.49756138015735,0
"3320-VEOYC",1,1,0,0,-0.748026745392826,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.02486737356353,0
"5231-FIQPA",0,0,0,0,0.351345019613552,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.49257634309466,0
"6617-WLBQC",0,0,1,1,-0.3815694903907,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.567905642816997,0
"2599-CIPQE",1,0,1,1,1.57286920295397,1,0,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.48016742528918,0
"6653-CBBOM",0,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.184057788989905,1
"8774-GSBUN",1,0,1,0,1.61358667573199,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.30812997177515,0
"7326-RIGQZ",1,0,1,1,-1.07376652761694,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.16744099878094,0
"1401-FTHFQ",1,0,1,1,-0.3815694903907,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.48759130603197,0
"3247-ZVOUO",1,1,1,0,-0.910896636504882,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.690869890363338,1
"0254-FNMCI",0,0,0,0,1.61358667573199,1,0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1.50010757353993,0
"1848-LBZHY",0,0,1,0,-1.03304905483892,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.480613819368695,0
"6101-IMRMM",1,0,0,1,-1.07376652761694,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.988310435103812,1
"8118-TJAFG",1,0,1,1,-0.951614109282896,1,0,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1.22094549802932,0
"5429-LWCMV",0,0,0,0,-0.829461690948854,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.810510779867886,0
"7298-IZWLY",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.50753145428273,0
"9758-MFWGD",0,1,1,1,0.63636732905965,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-1.15857885989447,0
"3955-JBZZM",1,0,0,0,-0.503721908724742,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.466543222542311,0
"1268-ASBGA",0,1,1,0,-0.666591799836798,1,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.684223174279752,1
"8943-URTMR",0,0,0,0,-1.23663641872899,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.494791765897551,1
"4815-TUMEQ",0,0,0,0,-0.910896636504882,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.51085481232453,0
"4713-LZDRV",0,1,0,0,-1.23663641872899,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.493130086876654,1
"9909-IDLEK",1,0,1,1,-0.503721908724742,1,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1.06474767006505,0
"4092-OFQZS",1,0,1,0,-0.503721908724742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.46598947876032,0
"1561-BWHIN",1,0,1,1,-0.544439381502756,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.49423802211556,0
"4325-NFSKC",1,1,0,0,-0.544439381502756,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.858699471473885,1
"9927-DSWDF",1,0,1,0,-0.422286963168714,1,0,2,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1.3239695973249,0
"9500-LTVBP",0,0,0,0,0.107040182945468,1,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.508085198064723,0
"7252-NTGSS",0,0,0,0,-1.27735389150701,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.651766758521035,0
"8149-AIQCG",1,0,0,0,0.269910074057524,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.278773493181006,0
"1360-JYXKQ",0,1,1,0,0.880672165727734,1,0,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1.14118490502629,0
"2955-PSXOE",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1.48094458994839,1
"7762-URZQH",1,0,1,0,1.3692818390639,1,1,2,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1.3721582889309,1
"0899-WZRSD",1,0,0,0,0.962107111283762,1,1,2,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1.34889478263835,0
"3255-GRXMG",1,0,0,1,-0.58515685428077,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.63514996831207,0
"4828-FAZPK",0,0,1,1,-0.666591799836798,1,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.50476184002293,0
"6094-ZIVKX",0,0,0,0,1.45071678461993,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,-0.342694460634285,0
"6925-BAYGL",0,1,1,0,0.83995469294972,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.31810004590053,0
"3262-EIDHV",0,0,1,1,1.61358667573199,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0.662621347008098,0
"7354-OIJLX",1,0,0,0,-0.951614109282896,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.368504160309417,0
"1376-HHBDV",0,0,0,0,-0.0965471809446022,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.53046418999559,0
"6907-NZZIJ",0,0,0,0,0.147757655723482,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.14284658404719,1
"6133-OZILE",0,0,0,0,-0.58515685428077,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,-0.982440883679438,0
"4135-FRWKJ",0,1,1,1,0.921389638505748,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0.381797592476589,0
"2911-UREFD",0,0,1,0,0.269910074057524,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,-0.294505769028287,1
"3744-ZRRDZ",1,0,0,0,-0.463004435946728,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.584522433025962,1
"5673-TIYIB",1,0,0,0,-1.23663641872899,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,-0.809626265506202,1
"6551-ZCOTS",1,1,0,0,0.0256052373894397,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.32474676198412,0
"7191-ADRGF",1,0,1,0,0.473497437947594,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,-0.347679497696975,0
"5018-LXQQG",0,0,1,1,-0.0965471809446022,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0511234673181852,0
"6892-BOGQE",0,0,1,0,1.57286920295397,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.45768108365584,0
"1602-IJQQE",0,0,0,0,-1.15520147317297,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.351887370100452,1
"4628-WQCQQ",1,0,0,1,0.107040182945468,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.677576458196167,1
"1746-TGTWV",1,0,1,0,-1.27735389150701,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.351887370100452,0
"5995-SNNEW",1,1,1,0,-0.3815694903907,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.31898456026222,0
"8050-WYBND",0,0,0,1,-0.422286963168714,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,-0.508862362723935,0
"2821-WARNZ",0,0,0,1,0.677084801837664,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.50586977526184,0
"4879-GZLFH",0,0,1,1,0.392062492391566,1,0,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.910211521121676,0
"1644-IRKSF",0,0,1,1,0.0256052373894397,1,0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.965046928811261,1
"8314-HTWVE",0,0,1,1,-1.03304905483892,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49257634309466,0
"9402-ROUMJ",0,0,1,1,1.40999931184192,1,1,2,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1.17940352250691,0
"2507-QZPQS",1,0,0,0,-0.707309272614812,1,1,2,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1.02819073160533,0
"7159-NOKYQ",1,0,1,0,1.40999931184192,1,1,2,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.943445101539607,0
"5707-ZMDJP",1,0,1,1,0.83995469294972,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0.164117640739147,0
"8779-YIQQA",1,0,1,1,-0.463004435946728,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.49423802211556,0
"7136-IHZJA",0,0,1,1,0.310627546835538,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0.218953048428732,0
"8966-OIQHG",0,0,1,1,-0.422286963168714,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.46266612071853,0
"7074-STDCN",1,0,0,0,0.269910074057524,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,-0.802979549422616,0
"3705-PSNGL",1,0,0,0,0.514214910725608,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.4742978738648,1
"8739-QOTTN",0,0,1,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.4759595528857,0
"1399-OUPJN",0,0,1,1,1.00282458406178,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49589970113646,0
"0277-BKSQP",1,0,1,1,-0.99233158206091,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.344356139655182,0
"6502-HCJTI",1,1,1,0,-1.03304905483892,1,1,2,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.994957151187398,1
"2606-RMDHZ",1,0,0,0,-1.07376652761694,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-1.13863871164371,1
"5774-XZTQC",0,0,1,1,-1.03304905483892,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.47263619484391,0
"2676-SSLTO",1,0,0,0,0.677084801837664,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.046138430255496,0
"6266-QHOJZ",0,0,0,0,1.32856436628589,1,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.833774286160437,0
"7269-JISCY",0,0,0,0,0.921389638505748,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.655090116562828,0
"0363-SVHYR",1,0,1,1,1.57286920295397,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.734073544906647,0
"8547-NSBBO",1,0,0,0,0.107040182945468,1,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1.06308599104415,0
"8258-GSTJK",1,1,0,0,-1.19591894595098,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.406722777790036,1
"6861-OKBCE",0,0,0,1,-0.870179163726868,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.48426794799018,1
"9940-RHLFB",0,0,0,0,-1.27735389150701,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.350225691079555,1
"6591-QGOYB",1,0,0,0,-0.625874327058784,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1.39209843718166,0
"9070-BCKQP",0,0,1,0,1.61358667573199,1,1,2,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1.50841596864442,0
"6421-SZVEM",0,0,1,1,-0.17798212650063,1,0,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0.601139223234927,0
"1328-EUZHC",0,0,1,0,-0.58515685428077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.48426794799018,0
"2995-UPRYS",0,1,1,0,0.310627546835538,1,0,2,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1.14450826306808,1
"8878-RYUKI",0,0,0,0,0.799237220171706,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-0.176526558544635,0
"9633-DENPU",0,0,1,0,0.595649856281636,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,-0.204775101899876,0
"7811-JIVPF",0,0,0,0,-0.3815694903907,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.500553967619453,0
"7113-HIPFI",1,0,1,1,1.3692818390639,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0.0361683561301165,0
"8541-QVFKM",0,0,0,0,-0.99233158206091,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.290405246327281,0
"6686-YPGHK",1,1,0,0,0.595649856281636,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.689208211342442,1
"1383-EZRWL",0,0,0,0,-1.03304905483892,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48592962701108,1
"9258-CNWAC",0,0,1,1,1.57286920295397,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.62473350010717,0
"5371-VYLSX",0,1,0,0,0.717802274615678,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.619417692464789,0
"6374-AFWOX",1,0,1,0,0.554932383503622,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0.0295216400465309,0
"4759-TRPLW",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.187381147031699,1
"5317-FLPJF",0,0,0,0,1.3692818390639,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,-0.113382755750568,0
"7621-VPNET",0,0,1,0,0.392062492391566,1,1,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.702501643509614,0
"6034-YMTOB",0,0,0,0,-1.11448400039495,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.361857444225831,0
"8563-IIOXK",1,0,1,1,-1.03304905483892,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,-0.498892288598557,1
"4903-CNOZC",1,0,0,0,-0.137264653722616,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.203997937240663,0
"4353-HYOJD",0,0,1,1,-0.218699599278644,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.495568930556764,0
"8020-BWHYL",0,1,0,0,-0.707309272614812,1,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.350225691079555,1
"7267-FRMJW",0,0,1,1,-0.300134544834672,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.48426794799018,0
"2982-VPSGI",0,0,1,0,-0.870179163726868,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.971693644894847,1
"4188-FRABG",1,0,1,0,1.00282458406178,1,1,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1.27245754767711,0
"8199-ZLLSA",1,0,0,0,1.40999931184192,1,1,2,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1.78093132807144,1
"4128-ETESU",0,1,1,0,0.595649856281636,1,1,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1.16112505327705,0
"0620-DLSLK",0,0,0,0,-0.78874421817084,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.569567321837894,0
"4625-EWPTF",1,0,0,0,-0.99233158206091,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.14030039066461,1
"5980-NOPLP",0,0,1,0,0.473497437947594,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.0414841637725,1
"3850-OKINF",1,0,1,1,1.57286920295397,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0478001092763923,0
"6892-XPFPU",1,1,1,0,-0.340852017612686,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.31233784417863,1
"8010-EZLOU",1,1,0,0,-0.707309272614812,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.513070235127413,1
"1156-ZFYDO",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.49589970113646,0
"3295-YVUSR",1,1,0,0,-1.23663641872899,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.260495023951144,0
"8016-NCFVO",1,1,0,0,0.921389638505748,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1.71944920429827,0
"4119-ZYPZY",1,1,0,0,1.57286920295397,1,1,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1.39708347424435,0
"5549-ZGHFB",1,0,1,1,0.717802274615678,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.32308508296322,0
"7577-SWIFR",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.813834137909679,0
"0303-WMMRN",1,0,0,0,-1.11448400039495,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.51251649134542,0
"6408-OTUBZ",0,0,0,0,1.3692818390639,1,1,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1.32230791830401,0
"5204-HMGYF",0,0,1,1,0.677084801837664,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0.745705298052923,0
"1078-TDCRN",0,1,1,0,-1.19591894595098,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,-1.13033031653923,0
"3727-OVPRY",1,0,1,1,1.3692818390639,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.29815989764977,0
"3797-FKOGQ",1,0,0,1,-0.870179163726868,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.712471717634993,0
"7622-NXQZR",1,0,0,0,-0.17798212650063,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-1.15193214381088,0
"6196-HBOBZ",1,0,1,0,1.32856436628589,1,1,2,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1.14949330013077,0
"3970-XGJDU",0,0,0,0,1.20641194795185,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.51417817036632,0
"7017-VFULY",0,0,1,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.48426794799018,0
"5562-YJQGT",0,0,0,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.4759595528857,0
"8807-OPMBM",0,0,1,1,0.921389638505748,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.29982157667067,0
"5439-WIKXB",1,1,1,0,0.351345019613552,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.989972114124708,0
"9874-QLCLH",0,0,1,1,-0.625874327058784,1,1,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1.31067616515773,1
"8294-UIMBA",0,0,0,0,-0.0965471809446022,1,0,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0.984987077062019,0
"8109-YUOHE",1,0,0,0,-0.625874327058784,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.287859052944701,0
"5840-NVDCG",0,0,1,1,-0.666591799836798,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.115928949133149,0
"8092-NLTGF",1,0,0,0,1.61358667573199,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.32973179904681,0
"5928-QLDHB",1,0,0,0,-0.951614109282896,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.381797592476589,0
"9840-EFJQB",0,0,0,0,-1.27735389150701,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.318653789682522,0
"0696-UKTOX",1,0,0,1,-0.3815694903907,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,-0.352664534759665,0
"4801-KFYKL",1,0,0,1,-0.99233158206091,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.50586977526184,0
"3472-OAOOR",1,0,1,1,-0.544439381502756,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.990749278783921,0
"6135-OZQVA",0,0,0,0,-1.03304905483892,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.36928132496863,0
"8062-YBDOE",1,1,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.162455961718251,1
"2252-JHJGE",1,0,0,0,1.16569447517383,1,1,2,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1.30402944907415,0
"4188-PCPIG",0,0,1,0,1.00282458406178,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0.185719468010802,0
"6000-APYLU",1,0,0,0,-0.951614109282896,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.53301038337817,1
"7105-BENQF",1,0,0,1,-0.707309272614812,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.00293477571218645,0
"7721-DVEKZ",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49922305917825,0
"3566-VVORZ",0,0,1,0,-0.829461690948854,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.626841573207587,0
"9507-HSMMZ",1,0,0,0,0.880672165727734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.48759130603197,0
"2480-SQIOB",1,0,1,1,-1.15520147317297,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.66339851166731,0
"0947-IDHRQ",0,0,0,0,-1.03304905483892,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.516393593169205,1
"7813-TKCVO",0,0,1,0,-0.503721908724742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.4759595528857,0
"0128-MKWSG",0,0,0,1,-0.259417072056658,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,-0.63016493124938,0
"3672-YITQD",1,1,1,0,0.147757655723482,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.642681198757339,1
"4350-ZTLPI",0,0,1,0,0.83995469294972,1,1,2,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1.4685356721429,0
"9048-JVYVF",1,0,0,0,-1.19591894595098,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0.152485887592872,1
"0361-HJRDX",0,0,0,0,1.45071678461993,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,-0.0136820144967785,0
"5727-MYATE",1,0,1,1,1.61358667573199,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.865346187557471,0
"3823-KYNQY",1,0,0,0,-0.829461690948854,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.32308508296322,0
"8988-ECPJR",0,1,1,1,0.0663227101674537,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.493130086876654,1
"7570-WELNY",0,0,1,0,1.45071678461993,1,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.662621347008098,0
"3021-VLNRJ",0,0,0,1,0.717802274615678,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.20067457919887,0
"3776-EKTKM",0,1,0,0,-1.27735389150701,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.940898908157026,1
"2080-CAZNM",0,1,0,0,0.351345019613552,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.31732288124132,0
"1028-FFNJK",1,1,1,0,-0.0965471809446022,1,1,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1.22094549802932,0
"6907-FLBER",1,0,0,0,-1.27735389150701,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.347679497696975,0
"3001-UNBTL",1,1,1,1,-0.137264653722616,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.30236777005325,0
"5982-PSMKW",0,0,1,1,-0.3815694903907,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.87531626168285,0
"3507-GASNP",1,0,0,1,1.12497700239582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.48925298505287,0
"7096-ZNBZI",0,0,1,0,1.61358667573199,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.27323471233633,0
